session_id,,task_id,unit_id,assignment_id,session_id,dt_start,key,dt_end,interval
1846,26602,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888030921,16,1453888030955.0,34.0
1846,26603,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888030955,16,1453888030988.0,33.0
1846,26604,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888030988,16,1453888031020.0,32.0
1846,26606,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888044459,17,1453888044720.0,261.0
1846,26607,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888044720,67,1453888045303.0,583.0
1846,26608,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888045303,17,1453888045400.0,97.0
1846,26609,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888045400,86,1453888046385.0,985.0
1846,26610,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888046385,17,1453888046480.0,95.0
1846,26612,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888047688,32,1453888047960.0,272.0
1846,26613,854544,867354367, bd7f3e4f-ce78-480d-9bbf-e7082c1465a6,1846,1453888047960,17,1453888048072.0,112.0
2761,12966,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823915622,86,1453823915956.0,334.0
2761,12967,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823915956,73,1453823916477.0,521.0
2761,12968,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823916477,67,1453823916745.0,268.0
2761,12969,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823916745,32,1453823917300.0,555.0
2761,12970,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917300,16,1453823917783.0,483.0
2761,12971,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917783,16,1453823917819.0,36.0
2761,12972,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917819,16,1453823917850.0,31.0
2761,12973,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917850,16,1453823917884.0,34.0
2761,12974,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917884,16,1453823917917.0,33.0
2761,12975,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917917,16,1453823917951.0,34.0
2761,12976,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917951,16,1453823917983.0,32.0
2761,12977,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823917983,16,1453823918016.0,33.0
2761,12978,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918016,16,1453823918050.0,34.0
2761,12979,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918050,16,1453823918082.0,32.0
2761,12980,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918082,16,1453823918117.0,35.0
2761,12981,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918117,16,1453823918149.0,32.0
2761,12982,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918149,16,1453823918183.0,34.0
2761,12983,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918183,16,1453823918216.0,33.0
2761,12984,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918216,16,1453823918249.0,33.0
2761,12985,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918249,16,1453823918282.0,33.0
2761,12986,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918282,16,1453823918315.0,33.0
2761,12987,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918315,16,1453823918348.0,33.0
2761,12988,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918348,16,1453823918381.0,33.0
2761,12989,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918381,16,1453823918415.0,34.0
2761,12990,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918415,16,1453823918447.0,32.0
2761,12991,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918447,16,1453823918482.0,35.0
2761,12992,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918482,16,1453823918514.0,32.0
2761,12993,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918514,16,1453823918548.0,34.0
2761,12994,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918548,16,1453823918582.0,34.0
2761,12995,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918582,16,1453823918615.0,33.0
2761,12996,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918615,16,1453823918647.0,32.0
2761,12997,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918647,16,1453823918684.0,37.0
2761,12998,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918684,16,1453823918716.0,32.0
2761,12999,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918716,16,1453823918747.0,31.0
2761,13000,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918747,16,1453823918780.0,33.0
2761,13001,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918780,16,1453823918813.0,33.0
2761,13002,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918813,16,1453823918846.0,33.0
2761,13003,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918846,16,1453823918880.0,34.0
2761,13004,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918880,16,1453823918913.0,33.0
2761,13005,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918913,16,1453823918946.0,33.0
2761,13006,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918946,16,1453823918978.0,32.0
2761,13007,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823918978,16,1453823919013.0,35.0
2761,13008,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919013,16,1453823919045.0,32.0
2761,13009,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919045,16,1453823919079.0,34.0
2761,13010,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919079,16,1453823919111.0,32.0
2761,13011,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919111,16,1453823919145.0,34.0
2761,13012,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919145,16,1453823919178.0,33.0
2761,13013,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919178,16,1453823919212.0,34.0
2761,13014,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919212,16,1453823919245.0,33.0
2761,13015,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919245,16,1453823919278.0,33.0
2761,13016,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919278,16,1453823919311.0,33.0
2761,13017,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919311,16,1453823919344.0,33.0
2761,13018,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919344,16,1453823919378.0,34.0
2761,13019,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919378,16,1453823919411.0,33.0
2761,13020,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919411,16,1453823919444.0,33.0
2761,13021,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919444,16,1453823919477.0,33.0
2761,13022,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919477,16,1453823919511.0,34.0
2761,13023,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919511,16,1453823919525.0,14.0
2761,13024,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919525,55,1453823919867.0,342.0
2761,13025,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823919867,32,1453823920483.0,616.0
2761,13026,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823920483,65,1453823920944.0,461.0
2761,13027,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823920944,78,1453823921437.0,493.0
2761,13028,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823921437,84,1453823921838.0,401.0
2761,13029,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823921838,72,1453823922208.0,370.0
2761,13030,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823922208,79,1453823922609.0,401.0
2761,13031,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823922609,78,1453823923194.0,585.0
2761,13033,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823927534,222,1453823928118.0,584.0
2761,13034,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823928118,83,1453823928888.0,770.0
2761,13035,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823928888,32,1453823929565.0,677.0
2761,13036,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823929565,83,1453823930181.0,616.0
2761,13037,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823930181,84,1453823930766.0,585.0
2761,13038,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823930766,69,1453823931197.0,431.0
2761,13039,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823931197,65,1453823931813.0,616.0
2761,13041,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823935905,72,1453823936184.0,279.0
2761,13042,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823936184,79,1453823936554.0,370.0
2761,13043,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823936554,85,1453823937170.0,616.0
2761,13044,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823937170,83,1453823937510.0,340.0
2761,13046,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823940713,49,1453823940961.0,248.0
2761,13047,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823940961,50,1453823941453.0,492.0
2761,13048,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823941453,57,1453823942203.0,750.0
2761,13049,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823942203,190,1453823942695.0,492.0
2761,13050,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823942695,69,1453823943188.0,493.0
2761,13052,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823947283,8,1453823947528.0,245.0
2761,13053,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823947528,8,1453823947807.0,279.0
2761,13054,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823947807,8,1453823948424.0,617.0
2761,13055,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823948424,32,1453823949069.0,645.0
2761,13056,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823949069,69,1453823949471.0,402.0
2761,13057,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823949471,190,1453823949779.0,308.0
2761,13058,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823949779,32,1453823950395.0,616.0
2761,13059,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823950395,70,1453823950705.0,310.0
2761,13060,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823950705,82,1453823951044.0,339.0
2761,13061,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823951044,69,1453823951231.0,187.0
2761,13062,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823951231,69,1453823951693.0,462.0
2761,13063,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823951693,77,1453823951911.0,218.0
2761,13064,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823951911,79,1453823952403.0,492.0
2761,13065,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823952403,78,1453823952958.0,555.0
2761,13066,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823952958,84,1453823953297.0,339.0
2761,13067,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823953297,32,1453823953882.0,585.0
2761,13068,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823953882,83,1453823954252.0,370.0
2761,13069,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823954252,84,1453823954562.0,310.0
2761,13070,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823954562,82,1453823954931.0,369.0
2761,13071,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823954931,69,1453823955093.0,162.0
2761,13072,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823955093,69,1453823955428.0,335.0
2761,13074,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823968884,188,1453823969009.0,125.0
2761,13075,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823969009,32,1453823969164.0,155.0
2761,13076,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823969164,76,1453823969783.0,619.0
2761,13077,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823969783,65,1453823970125.0,342.0
2761,13080,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823974743,86,1453823975418.0,675.0
2761,13081,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823975418,69,1453823976065.0,647.0
2761,13082,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823976065,71,1453823976250.0,185.0
2761,13083,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823976250,65,1453823976869.0,619.0
2761,13085,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823980409,188,1453823981086.0,677.0
2761,13086,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823981086,78,1453823981517.0,431.0
2761,13088,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823982841,188,1453823983180.0,339.0
2761,13092,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823993244,56,1453823993492.0,248.0
2761,13093,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823993492,57,1453823993984.0,492.0
2761,13094,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823993984,49,1453823994447.0,463.0
2761,13095,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453823994447,48,1453823995063.0,616.0
2761,13097,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824001478,96,1453824001663.0,185.0
2761,13098,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824001663,100,1453824001947.0,284.0
2761,13099,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824001947,111,1453824002255.0,308.0
2761,13100,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824002255,98,1453824002534.0,279.0
2761,13101,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824002534,100,1453824002802.0,268.0
2761,13102,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824002802,111,1453824003111.0,309.0
2761,13103,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824003111,98,1453824003450.0,339.0
2761,13104,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824003450,96,1453824003641.0,191.0
2761,13105,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824003641,97,1453824004196.0,555.0
2761,13107,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824018742,98,1453824018902.0,160.0
2761,13108,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824018902,97,1453824019151.0,249.0
2761,13109,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824019151,96,1453824019536.0,385.0
2761,13110,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824019536,110,1453824020000.0,464.0
2761,13111,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824020000,101,1453824020768.0,768.0
2761,13112,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824020768,8,1453824021291.0,523.0
2761,13113,854432,867200265, 620e7777-784d-48b1-ac7c-5906c1b8f906,2761,1453824021291,104,1453824021631.0,340.0
5605,918,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841797964,83,1453841798192.0,228.0
5605,919,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841798192,84,1453841798374.0,182.0
5605,920,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841798374,65,1453841798557.0,183.0
5605,921,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841798557,80,1453841798724.0,167.0
5605,922,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841798724,76,1453841798821.0,97.0
5605,923,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841798821,69,1453841798983.0,162.0
5605,925,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841865475,78,1453841865864.0,389.0
5605,926,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841865864,79,1453841866007.0,143.0
5605,927,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841866007,82,1453841866210.0,203.0
5605,928,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841866210,84,1453841866383.0,173.0
5605,930,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841869748,32,1453841870050.0,302.0
5605,931,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841870050,87,1453841870376.0,326.0
5605,933,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841871759,66,1453841871900.0,141.0
5605,934,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841871900,65,1453841871996.0,96.0
5605,935,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841871996,83,1453841872766.0,770.0
5605,937,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841874322,37,1453841874521.0,199.0
5605,938,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841874521,37,1453841874700.0,179.0
5605,939,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841874700,37,1453841874798.0,98.0
5605,940,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841874798,37,1453841874948.0,150.0
5605,941,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841874948,37,1453841875141.0,193.0
5605,942,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841875141,37,1453841875264.0,123.0
5605,943,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841875264,37,1453841875436.0,172.0
5605,944,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841875436,37,1453841875633.0,197.0
5605,945,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841875633,37,1453841876015.0,382.0
5605,946,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841876015,37,1453841876021.0,6.0
5605,947,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841876021,37,1453841876127.0,106.0
5605,948,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841876127,37,1453841876784.0,657.0
5605,949,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841876784,97,1453841876937.0,153.0
5605,950,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841876937,97,1453841877071.0,134.0
5605,951,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841877071,97,1453841877379.0,308.0
5605,953,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841900705,188,1453841900887.0,182.0
5605,954,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841900887,32,1453841901637.0,750.0
5605,955,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841901637,67,1453841901825.0,188.0
5605,956,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841901825,72,1453841901979.0,154.0
5605,957,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841901979,73,1453841902380.0,401.0
5605,958,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841902380,67,1453841902536.0,156.0
5605,959,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841902536,65,1453841902717.0,181.0
5605,960,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841902717,71,1453841902842.0,125.0
5605,962,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841921246,188,1453841921357.0,111.0
5605,963,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841921357,32,1453841921633.0,276.0
5605,964,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841921633,73,1453841921810.0,177.0
5605,965,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841921810,76,1453841922288.0,478.0
5605,967,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841925656,102,1453841925765.0,109.0
5605,968,854546,867354623, 6f702827-6498-4b14-b610-210601c2efe6,5605,1453841925765,96,1453841925914.0,149.0
